compensation_id,employee_id,effective_date,monthly_income,salary_band,percent_hike,bonus_amount,stock_option_level
11069,3670,2015-01-01,73846,Low,11.32423212,39603,0
11070,3670,2016-01-01,79335,High,7.433213078,39444,2
11071,3670,2016-12-31,87817,Medium,10.69141278,13143,0
11072,3671,2015-01-01,39299,High,5.772160756,18138,0
11073,3671,2016-01-01,42577,Medium,8.342191822,7979,1
11074,3672,2015-01-01,53657,High,13.0169354,7765,0
11075,3672,2016-01-01,57775,Medium,7.676141301,37099,1
11076,3672,2016-12-31,61540,Medium,6.516784328,21792,1
11077,3673,2015-01-01,34668,High,7.816225763,38598,1
11078,3673,2016-01-01,36828,Low,6.232492049,42434,1
11079,3674,2015-01-01,29332,Medium,13.5935492,33825,1
11080,3674,2016-01-01,32784,High,11.77101512,26472,1
11081,3674,2016-12-31,37340,Medium,13.89950765,30027,3
11082,3675,2015-01-01,47485,High,13.37914729,46839,0
11083,3675,2016-01-01,52062,Low,9.64037502,18033,3
11084,3675,2016-12-31,56656,Low,8.824432884,16012,1
11085,3675,2017-12-31,64328,Medium,13.54274154,39095,1
11086,3676,2015-01-01,63203,Medium,7.175615539,17431,3
11087,3676,2016-01-01,69248,Medium,9.565148978,24131,1
11088,3676,2016-12-31,77635,High,12.11157349,5492,2
11089,3676,2017-12-31,87816,High,13.11404351,16588,1
11090,3677,2015-01-01,86278,High,14.44431651,47064,2
11091,3677,2016-01-01,96007,Low,11.27730512,22611,0
11092,3677,2016-12-31,103698,High,8.011616112,35861,0
11093,3678,2015-01-01,40925,Medium,6.737343876,23177,0
11094,3678,2016-01-01,45189,Medium,10.41984366,6546,0
11095,3678,2016-12-31,48383,High,7.069441682,35284,2
11096,3678,2017-12-31,53284,High,10.13161972,11302,0
11097,3679,2015-01-01,70971,Medium,8.648933595,41190,1
11098,3679,2016-01-01,81526,High,14.87251094,18258,3
11099,3679,2016-12-31,86153,High,5.676337293,46689,1
11100,3680,2015-01-01,24579,Medium,8.64822475,16082,3
11101,3680,2016-01-01,28045,High,14.10534195,41997,3
11102,3680,2016-12-31,32171,High,14.71501416,27922,2
11103,3681,2015-01-01,80651,Low,14.03359028,40375,1
11104,3681,2016-01-01,87278,High,8.217018695,27812,1
11105,3682,2015-01-01,22540,Medium,9.456675889,18435,3
11106,3682,2016-01-01,24596,High,9.125023219,37007,0
11107,3682,2016-12-31,26542,Medium,7.91280597,49584,3
11108,3683,2015-01-01,63388,Medium,8.217462933,19974,0
11109,3683,2016-01-01,67314,Medium,6.194571067,14311,3
11110,3683,2016-12-31,75234,Medium,11.76629337,36567,2
11111,3683,2017-12-31,86321,Medium,14.73668908,24958,1
11112,3684,2015-01-01,67990,Low,6.45691706,44931,0
11113,3684,2016-01-01,75982,Low,11.75548573,22729,2
11114,3685,2015-01-01,57844,High,13.48606924,47649,1
11115,3685,2016-01-01,64036,High,10.70582994,25946,1
11116,3686,2015-01-01,76879,Medium,5.395051704,9479,0
11117,3686,2016-01-01,83741,High,8.926667832,24308,0
11118,3686,2016-12-31,93128,High,11.21075322,37941,3
11119,3687,2015-01-01,45480,Medium,9.946164225,11679,1
11120,3687,2016-01-01,51357,Medium,12.92231992,28252,1
11121,3687,2016-12-31,57244,Low,11.46382431,46639,1
11122,3687,2017-12-31,64950,Medium,13.46284811,44578,1
11123,3688,2015-01-01,56452,Low,12.28103805,27781,3
11124,3688,2016-01-01,60666,Low,7.466257851,29156,1
11125,3689,2015-01-01,37847,Medium,10.44193202,21263,1
11126,3689,2016-01-01,42241,Medium,11.61018998,26701,1
11127,3689,2016-12-31,45494,High,7.701555679,19322,0
11128,3689,2017-12-31,48005,Low,5.520067529,19950,3
11129,3690,2015-01-01,45999,High,7.407752397,41155,1
11130,3690,2016-01-01,52661,High,14.48326793,31994,2
11131,3691,2015-01-01,64816,Medium,5.458369374,43106,1
11132,3691,2016-01-01,69287,Low,6.898901307,25923,3
11133,3692,2015-01-01,23446,Medium,9.414476675,38696,3
11134,3692,2016-01-01,24720,Low,5.437621293,44069,2
11135,3692,2016-12-31,28109,Medium,13.71333577,30612,0
11136,3693,2015-01-01,69738,Low,7.765342643,25942,2
11137,3693,2016-01-01,77531,Medium,11.17521157,5158,3
11138,3693,2016-12-31,82264,High,6.104750487,38648,0
11139,3694,2015-01-01,44865,Medium,13.41904884,11520,2
11140,3694,2016-01-01,51053,Low,13.79376276,13811,0
11141,3695,2015-01-01,79297,High,11.32373298,35343,3
11142,3695,2016-01-01,90013,Low,13.51448372,15275,0
11143,3696,2015-01-01,51310,Medium,12.03948308,14627,0
11144,3696,2016-01-01,55222,Medium,7.624457919,11666,1
11145,3696,2016-12-31,61136,Low,10.71012533,17616,3
11146,3696,2017-12-31,64359,High,5.272129166,29785,1
11147,3697,2015-01-01,70889,High,9.829848069,41606,0
11148,3697,2016-01-01,77538,Low,9.38008347,25651,1
11149,3697,2016-12-31,85214,Low,9.899930075,28876,1
11150,3697,2017-12-31,92696,Low,8.781278979,35899,1
11151,3698,2015-01-01,54842,High,12.16686394,39428,0
11152,3698,2016-01-01,62733,Medium,14.38880148,22946,2
11153,3698,2016-12-31,68512,Medium,9.213360434,19081,1
11154,3698,2017-12-31,72547,High,5.890028066,26627,3
11155,3699,2015-01-01,29531,Medium,8.243758282,5530,3
11156,3699,2016-01-01,32411,Low,9.754338479,5893,0
11157,3700,2015-01-01,61584,Low,12.97762297,41025,3
11158,3700,2016-01-01,68686,Low,11.53347893,46328,0
11159,3700,2016-12-31,76983,High,12.0807873,15388,3
11160,3700,2017-12-31,84093,Low,9.23671669,35447,0
11161,3701,2015-01-01,74447,High,6.39171783,49435,0
11162,3701,2016-01-01,81972,Medium,10.10905008,17738,1
11163,3702,2015-01-01,87650,Low,13.558065,45057,1
11164,3702,2016-01-01,92488,Medium,5.520080792,33752,3
11165,3703,2015-01-01,51446,Medium,9.983943758,40268,2
11166,3703,2016-01-01,54282,High,5.513260749,6323,1
11167,3703,2016-12-31,59152,High,8.973263486,39023,0
11168,3704,2015-01-01,77482,Medium,5.042889893,10142,1
11169,3704,2016-01-01,88626,Low,14.38356392,8093,3
11170,3704,2016-12-31,100888,Low,13.83593806,47641,0
11171,3705,2015-01-01,80189,High,9.913259309,22574,1
11172,3705,2016-01-01,85873,Medium,7.089037965,15351,2
11173,3705,2016-12-31,91055,High,6.035464025,47539,0
11174,3705,2017-12-31,104671,High,14.95452404,6402,0
11175,3706,2015-01-01,31831,Medium,13.17100398,22989,1
11176,3706,2016-01-01,35751,Low,12.31513642,9567,0
11177,3707,2015-01-01,71300,Low,12.44356757,12520,1
11178,3707,2016-01-01,78567,Medium,10.19294199,10924,0
11179,3707,2016-12-31,83309,Medium,6.035658963,36682,2
11180,3708,2015-01-01,44055,Medium,11.25797647,27950,2
11181,3708,2016-01-01,46475,High,5.494235455,7586,0
11182,3708,2016-12-31,53357,Medium,14.80997074,5074,0
11183,3709,2015-01-01,35065,High,9.164704814,39700,0
11184,3709,2016-01-01,37706,Medium,7.532083717,21729,0
11185,3709,2016-12-31,43191,High,14.54921024,45118,2
11186,3710,2015-01-01,26066,Medium,8.872777712,19427,3
11187,3710,2016-01-01,27754,Medium,6.478799207,24833,3
11188,3711,2015-01-01,44954,High,5.880593069,47271,3
11189,3711,2016-01-01,48178,Low,7.17349158,37609,0
11190,3712,2015-01-01,65044,Medium,5.551117442,31081,0
11191,3712,2016-01-01,72019,High,10.72479762,37449,1
11192,3712,2016-12-31,76642,Medium,6.42045655,14506,0
11193,3712,2017-12-31,82958,High,8.241620133,30514,3
11194,3713,2015-01-01,86728,High,12.25710898,43714,1
11195,3713,2016-01-01,93540,Low,7.854828161,42269,1
11196,3713,2016-12-31,105018,Medium,12.27172586,6948,2
11197,3713,2017-12-31,117922,Low,12.2877672,9401,1
11198,3714,2015-01-01,61954,Low,8.371982158,33708,1
11199,3714,2016-01-01,69017,High,11.40187411,22128,0
11200,3715,2015-01-01,50649,High,14.4475786,25001,1
11201,3715,2016-01-01,53849,Medium,6.318970841,24367,3
11202,3715,2016-12-31,60387,Medium,12.14169953,37344,1
11203,3715,2017-12-31,66772,Medium,10.57398064,30419,3
11204,3716,2015-01-01,66276,High,7.963271863,43416,1
11205,3716,2016-01-01,76125,High,14.86078999,49267,2
11206,3717,2015-01-01,49835,Low,12.2027672,39570,3
11207,3717,2016-01-01,55570,Low,11.50930783,14377,2
11208,3718,2015-01-01,78344,Medium,13.35320226,5284,3
11209,3718,2016-01-01,83588,Low,6.693833143,32057,3
11210,3718,2016-12-31,93050,Medium,11.32075151,49932,3
11211,3718,2017-12-31,102654,Medium,10.32194781,35523,1
11212,3719,2015-01-01,47832,High,7.39543312,14115,3
11213,3719,2016-01-01,51781,Low,8.258033911,5946,1
11214,3719,2016-12-31,55761,High,7.687768747,16380,2
11215,3720,2015-01-01,64632,Low,5.630812753,21222,0
11216,3720,2016-01-01,67964,Low,5.155831387,12325,1
11217,3720,2016-12-31,72525,Low,6.710923494,28320,0
11218,3721,2015-01-01,66179,Low,11.36749886,27050,0
11219,3721,2016-01-01,73704,Low,11.37142216,21723,1
11220,3721,2016-12-31,78648,Low,6.708731943,22157,0
11221,3721,2017-12-31,82843,High,5.334290686,23173,2
11222,3722,2015-01-01,78463,Medium,14.22908878,18279,1
11223,3722,2016-01-01,85342,High,8.767937548,21702,3
11224,3722,2016-12-31,98094,Medium,14.94232915,29748,1
11225,3723,2015-01-01,57823,High,7.870453321,13071,0
11226,3723,2016-01-01,61093,Medium,5.656082012,5783,2
11227,3723,2016-12-31,65890,High,7.852732035,29418,2
11228,3724,2015-01-01,69324,High,7.626118468,40718,3
11229,3724,2016-01-01,73467,Low,5.976854527,32636,2
11230,3725,2015-01-01,82633,High,13.60143107,24315,1
11231,3725,2016-01-01,88200,Low,6.737847138,31835,3
11232,3725,2016-12-31,98546,High,11.73052144,38057,2
11233,3725,2017-12-31,106776,Medium,8.351892885,44593,3
11234,3726,2015-01-01,71503,High,8.135950205,37008,3
11235,3726,2016-01-01,78156,Low,9.304825592,12995,3
11236,3727,2015-01-01,29839,Low,12.76375117,49150,3
11237,3727,2016-01-01,33055,Low,10.77965674,20607,1
11238,3728,2015-01-01,44205,Medium,7.913208368,10653,2
11239,3728,2016-01-01,49421,Medium,11.79978293,28093,2
11240,3729,2015-01-01,30973,Medium,14.50167819,32612,3
11241,3729,2016-01-01,33765,High,9.017099866,16756,1
11242,3729,2016-12-31,36204,High,7.224693711,17729,2
11243,3729,2017-12-31,39291,High,8.526692823,48954,1
11244,3730,2015-01-01,37676,Medium,9.482940972,11661,1
11245,3730,2016-01-01,41622,Medium,10.4735275,7317,2
11246,3730,2016-12-31,45023,High,8.173353555,16969,3
11247,3730,2017-12-31,49764,High,10.53168544,23135,1
11248,3731,2015-01-01,27519,Medium,6.067490749,26230,1
11249,3731,2016-01-01,29250,Medium,6.290766185,5339,1
11250,3731,2016-12-31,30848,Low,5.463424283,23601,1
11251,3731,2017-12-31,34398,High,11.51086018,20975,2
11252,3732,2015-01-01,49231,Medium,6.542852005,49845,0
11253,3732,2016-01-01,53172,Medium,8.005442783,41659,3
11254,3733,2015-01-01,60563,Low,13.53860013,29215,3
11255,3733,2016-01-01,68789,Medium,13.58300185,23358,2
11256,3734,2015-01-01,60314,Low,13.80753557,23009,1
11257,3734,2016-01-01,64149,High,6.358730223,40146,3
11258,3734,2016-12-31,67689,High,5.519673865,5137,1
11259,3734,2017-12-31,77750,High,14.8641485,40453,0
11260,3735,2015-01-01,72876,Low,8.631483286,22777,1
11261,3735,2016-01-01,83063,Low,13.979345,39642,0
11262,3735,2016-12-31,88810,High,6.91923583,19431,2
11263,3735,2017-12-31,94694,Medium,6.625807062,36697,2
11264,3736,2015-01-01,25825,Medium,13.13518847,11829,3
11265,3736,2016-01-01,27545,High,6.662442241,36129,1
11266,3736,2016-12-31,30531,Medium,10.84242611,16838,3
11267,3737,2015-01-01,86605,High,11.26351727,40133,1
11268,3737,2016-01-01,91050,Low,5.133485268,22294,2
11269,3738,2015-01-01,44543,Medium,14.20522137,17959,2
11270,3738,2016-01-01,47701,High,7.089817628,28897,2
11271,3738,2016-12-31,51534,Medium,8.036775384,49783,1
11272,3739,2015-01-01,68256,High,10.04327394,39559,3
11273,3739,2016-01-01,72933,Low,6.853150758,19482,1
11274,3739,2016-12-31,82317,High,12.86725823,37876,0
11275,3740,2015-01-01,51033,High,8.625086445,18661,1
11276,3740,2016-01-01,56332,High,10.38434991,40419,1
11277,3740,2016-12-31,63839,High,13.32709879,37329,3
11278,3741,2015-01-01,64798,High,5.245577276,20092,1
11279,3741,2016-01-01,69206,Medium,6.803547161,42193,3
11280,3741,2016-12-31,73386,Low,6.041332149,15072,0
11281,3742,2015-01-01,34623,High,11.54490716,33221,0
11282,3742,2016-01-01,36913,High,6.615043183,13589,1
11283,3743,2015-01-01,27062,Medium,9.28435091,23747,3
11284,3743,2016-01-01,29468,Medium,8.892841162,38716,2
11285,3743,2016-12-31,32968,Medium,11.8783483,32668,1
11286,3743,2017-12-31,35383,Medium,7.327836694,22675,1
11287,3744,2015-01-01,45556,Low,14.93155619,40616,1
11288,3744,2016-01-01,48640,Medium,6.771472452,42364,3
11289,3744,2016-12-31,54222,Low,11.47669201,31411,1
11290,3744,2017-12-31,61447,Medium,13.32642436,6348,1
11291,3745,2015-01-01,56516,Medium,10.42716384,14357,0
11292,3745,2016-01-01,59560,Medium,5.386250536,28556,1
11293,3745,2016-12-31,64694,High,8.62105548,35443,2
11294,3746,2015-01-01,67679,Low,10.07334581,41876,2
11295,3746,2016-01-01,71217,Medium,5.228609012,44789,2
11296,3746,2016-12-31,76286,Medium,7.11904194,11023,3
11297,3746,2017-12-31,85094,Low,11.54728906,23139,1
11298,3747,2015-01-01,75383,Low,5.343742911,47134,1
11299,3747,2016-01-01,86173,Medium,14.31470214,15694,1
11300,3747,2016-12-31,97609,Low,13.27113226,40571,0
11301,3748,2015-01-01,58736,Medium,9.064894855,25442,0
11302,3748,2016-01-01,62618,Low,6.610585106,11317,3
11303,3748,2016-12-31,67293,Low,7.46594904,10732,1
11304,3748,2017-12-31,71895,Medium,6.838805784,48686,2
11305,3749,2015-01-01,58432,High,6.049293026,44571,1
11306,3749,2016-01-01,66859,High,14.42280894,16942,3
11307,3750,2015-01-01,78424,High,9.85174283,40102,0
11308,3750,2016-01-01,88364,Medium,12.67587699,22032,1
11309,3750,2016-12-31,95311,High,7.862306773,10654,1
11310,3751,2015-01-01,49369,High,5.307068552,27850,3
11311,3751,2016-01-01,56271,Low,13.98208477,37516,1
11312,3752,2015-01-01,32865,Medium,5.127194706,13069,3
11313,3752,2016-01-01,35527,Low,8.101197092,14218,0
11314,3753,2015-01-01,47091,Medium,11.2285955,35289,0
11315,3753,2016-01-01,49869,Low,5.900349069,39391,3
11316,3753,2016-12-31,53766,Low,7.815495648,14432,3
11317,3754,2015-01-01,55565,High,9.559866781,40060,3
11318,3754,2016-01-01,62727,Medium,12.89011545,26932,2
11319,3754,2016-12-31,69488,Low,10.77901482,15099,0
11320,3754,2017-12-31,78611,Low,13.12989595,27822,0
11321,3755,2015-01-01,80423,Medium,5.082397295,18898,3
11322,3755,2016-01-01,89999,Low,11.90755179,13201,0
11323,3755,2016-12-31,99995,High,11.10740327,26720,0
11324,3756,2015-01-01,73088,Medium,13.8980207,40139,1
11325,3756,2016-01-01,82498,High,12.87582837,20290,3
11326,3756,2016-12-31,87157,Medium,5.648177745,37017,1
11327,3757,2015-01-01,57923,High,8.514455862,40448,2
11328,3757,2016-01-01,66566,Medium,14.92163503,38521,0
11329,3757,2016-12-31,70638,Low,6.117379054,19384,2
11330,3758,2015-01-01,77937,High,9.850439872,7945,0
11331,3758,2016-01-01,85004,Medium,9.068113266,32271,1
11332,3758,2016-12-31,91203,High,7.293047766,17929,0
11333,3758,2017-12-31,103571,High,13.56176525,22140,2
11334,3759,2015-01-01,69516,High,10.06341021,8648,1
11335,3759,2016-01-01,76218,Medium,9.641395866,33120,3
11336,3759,2016-12-31,84414,High,10.75440204,49402,0
11337,3759,2017-12-31,94233,Low,11.63202747,13872,1
11338,3760,2015-01-01,52553,High,5.681207255,23803,2
11339,3760,2016-01-01,59291,Medium,12.8218846,44138,2
11340,3761,2015-01-01,46452,Low,9.746098852,7144,3
11341,3761,2016-01-01,50062,Medium,7.772585566,8294,2
11342,3761,2016-12-31,53171,Low,6.210537187,8869,1
11343,3762,2015-01-01,77470,Medium,9.055448227,14256,0
11344,3762,2016-01-01,88642,Low,14.42140192,43412,3
11345,3762,2016-12-31,98478,Medium,11.09719388,34180,3
11346,3762,2017-12-31,109564,High,11.25755055,32073,0
11347,3763,2015-01-01,62367,Low,12.80336361,7976,2
11348,3763,2016-01-01,71683,High,14.93821792,34710,0
11349,3763,2016-12-31,76463,Medium,6.668371798,11623,2
11350,3763,2017-12-31,81396,Low,6.452649278,45223,1
11351,3764,2015-01-01,66836,High,6.680177517,26072,3
11352,3764,2016-01-01,71706,Low,7.287541522,40366,3
11353,3764,2016-12-31,81326,Medium,13.41628532,18475,0
11354,3765,2015-01-01,45659,High,9.96952834,49558,3
11355,3765,2016-01-01,48194,Low,5.55339295,10159,0
11356,3765,2016-12-31,54040,Medium,12.13025969,6216,2
11357,3766,2015-01-01,76385,Low,5.419562071,12520,1
11358,3766,2016-01-01,83036,High,8.708414925,10200,2
11359,3767,2015-01-01,65646,Low,13.39494284,29500,3
11360,3767,2016-01-01,74073,High,12.83785476,16053,1
11361,3768,2015-01-01,84172,High,12.85006373,15543,0
11362,3768,2016-01-01,94436,Low,12.19409871,43958,2
11363,3768,2016-12-31,105114,Medium,11.30813601,48624,3
11364,3768,2017-12-31,115613,Low,9.988506097,34921,2
11365,3769,2015-01-01,40297,Medium,6.507619217,30205,0
11366,3769,2016-01-01,46033,High,14.23501482,23979,0
11367,3770,2015-01-01,35194,Low,12.38211037,34355,0
11368,3770,2016-01-01,37094,High,5.400490332,28476,3
11369,3771,2015-01-01,35921,High,5.573913611,26804,2
11370,3771,2016-01-01,38465,Medium,7.083570133,6932,1
11371,3771,2016-12-31,40971,Low,6.515130358,11293,2
11372,3771,2017-12-31,43177,Medium,5.386501549,26193,2
11373,3772,2015-01-01,77637,High,9.781426146,24461,1
11374,3772,2016-01-01,85348,High,9.932826739,27284,1
11375,3772,2016-12-31,96982,Low,13.63223739,42878,3
11376,3773,2015-01-01,49065,Medium,6.641256129,38641,2
11377,3773,2016-01-01,54438,Medium,10.95191331,36017,2
11378,3774,2015-01-01,28892,High,12.82899888,30835,2
11379,3774,2016-01-01,31036,Medium,7.423869871,25587,3
11380,3775,2015-01-01,38034,Low,14.84560894,36639,1
11381,3775,2016-01-01,40271,Low,5.883714986,41017,1
11382,3776,2015-01-01,79898,Medium,14.15351305,36608,3
11383,3776,2016-01-01,90914,Medium,13.78870201,9590,2
11384,3776,2016-12-31,102856,High,13.13556379,12575,0
11385,3776,2017-12-31,108413,High,5.402991993,40294,1
11386,3777,2015-01-01,24002,High,8.778103903,29426,1
11387,3777,2016-01-01,27166,High,13.18577579,31055,2
11388,3777,2016-12-31,29972,Low,10.32999245,43228,2
11389,3777,2017-12-31,33958,Medium,13.30202737,46994,1
11390,3778,2015-01-01,68034,High,11.28506862,10250,1
11391,3778,2016-01-01,73227,High,7.63436741,27930,3
11392,3779,2015-01-01,71995,Medium,14.25074399,30144,2
11393,3779,2016-01-01,81997,Medium,13.89347892,33217,0
11394,3779,2016-12-31,94267,Medium,14.96454937,38180,3
11395,3779,2017-12-31,101045,Low,7.191271056,25045,0
11396,3780,2015-01-01,72206,High,6.794956217,49165,2
11397,3780,2016-01-01,76716,High,6.246735863,33214,1
11398,3780,2016-12-31,85165,High,11.01410753,6148,1
11399,3780,2017-12-31,89736,Low,5.3675146,6465,0
11400,3781,2015-01-01,28544,Low,13.06530868,5889,2
11401,3781,2016-01-01,32048,Medium,12.27584342,27382,3
11402,3781,2016-12-31,36130,High,12.73866315,23752,1
11403,3782,2015-01-01,82906,Medium,5.973281171,41965,1
11404,3782,2016-01-01,88657,High,6.937906918,26627,3
11405,3782,2016-12-31,100081,Low,12.88658356,9280,2
11406,3782,2017-12-31,111861,Low,11.77078159,5120,1
11407,3783,2015-01-01,48805,Medium,12.70188139,28545,0
11408,3783,2016-01-01,54358,Low,11.37897143,35530,2
11409,3784,2015-01-01,44380,Medium,8.887088567,22216,2
11410,3784,2016-01-01,48412,Low,9.086559815,19337,0
11411,3785,2015-01-01,76054,Medium,5.111990592,11043,2
11412,3785,2016-01-01,85792,Medium,12.80491067,47992,3
11413,3786,2015-01-01,30277,Medium,8.312607475,40382,1
11414,3786,2016-01-01,34551,High,14.11637273,33784,3
11415,3787,2015-01-01,42015,High,13.53039761,31134,2
11416,3787,2016-01-01,46087,High,9.692342335,18018,1
11417,3787,2016-12-31,49540,Medium,7.4927717,32972,2
11418,3787,2017-12-31,55869,Medium,12.77710797,37088,0
11419,3788,2015-01-01,65443,Low,8.764163641,24875,3
11420,3788,2016-01-01,73285,High,11.98305268,32877,3
11421,3789,2015-01-01,26623,Low,6.616955804,34038,0
11422,3789,2016-01-01,27959,Medium,5.020943425,23924,0
11423,3789,2016-12-31,30455,Medium,8.927504392,49251,1
11424,3789,2017-12-31,33187,Medium,8.972993946,8791,2
11425,3790,2015-01-01,50357,Low,10.05337097,15642,0
11426,3790,2016-01-01,57381,Low,13.94927119,41579,1
11427,3790,2016-12-31,61098,High,6.477995863,42454,0
11428,3790,2017-12-31,67316,High,10.17771796,23260,2
11429,3791,2015-01-01,35660,High,5.140745342,47658,1
11430,3791,2016-01-01,40981,High,14.92217237,42954,2
11431,3792,2015-01-01,24594,Medium,10.08587559,37878,0
11432,3792,2016-01-01,26952,High,9.590083128,48887,2
11433,3793,2015-01-01,42440,Medium,6.711325157,24203,3
11434,3793,2016-01-01,46397,High,9.324104668,6664,1
11435,3793,2016-12-31,52134,High,12.36572924,30780,3
11436,3793,2017-12-31,58222,High,11.67839541,19401,3
11437,3794,2015-01-01,46902,Low,13.25099941,27482,2
11438,3794,2016-01-01,53803,Low,14.7152077,5380,0
11439,3794,2016-12-31,59217,High,10.06389379,41740,2
11440,3795,2015-01-01,29735,High,9.278110637,42080,1
11441,3795,2016-01-01,31495,High,5.920927691,49758,1
11442,3795,2016-12-31,33320,Low,5.796369203,49756,3
11443,3795,2017-12-31,37172,Medium,11.56105835,24105,2
11444,3796,2015-01-01,43264,Low,14.63630505,17605,3
11445,3796,2016-01-01,48568,High,12.26159386,31656,1
11446,3796,2016-12-31,53699,High,10.56477932,28474,0
11447,3797,2015-01-01,89736,Low,14.75342629,48846,2
11448,3797,2016-01-01,100729,Low,12.25102455,13069,0
11449,3797,2016-12-31,108818,Low,8.030466519,47624,3
11450,3797,2017-12-31,123108,High,13.13233272,34487,2
11451,3798,2015-01-01,59907,Medium,7.211066394,21228,3
11452,3798,2016-01-01,64110,Low,7.016592866,28271,1
11453,3798,2016-12-31,69843,Low,8.942629941,25442,0
11454,3798,2017-12-31,76878,High,10.07275881,38381,1
11455,3799,2015-01-01,37347,Medium,13.58373904,47924,3
11456,3799,2016-01-01,40881,High,9.463561638,39553,0
11457,3800,2015-01-01,54846,Low,8.661492682,29247,1
11458,3800,2016-01-01,62430,Medium,13.82827958,17988,2
11459,3801,2015-01-01,86839,Medium,12.44319252,6940,2
11460,3801,2016-01-01,98332,Low,13.23526935,40343,1
11461,3801,2016-12-31,105833,Low,7.628638644,37235,3
11462,3801,2017-12-31,120647,Medium,13.99804073,29069,0
11463,3802,2015-01-01,75075,Medium,5.837633934,34078,3
11464,3802,2016-01-01,85259,Low,13.56547725,29094,0
11465,3803,2015-01-01,78072,Low,5.149121854,16029,1
11466,3803,2016-01-01,87145,Low,11.62215656,12003,2
11467,3804,2015-01-01,85078,High,8.924282441,24962,0
11468,3804,2016-01-01,95524,Low,12.27821724,37137,2
11469,3804,2016-12-31,100421,Low,5.127113009,49240,0
11470,3805,2015-01-01,51624,Low,10.11366267,10537,3
11471,3805,2016-01-01,56531,Medium,9.505690396,6176,1
11472,3806,2015-01-01,45379,Medium,7.922149818,34793,2
11473,3806,2016-01-01,52107,Low,14.8267891,23866,2
11474,3807,2015-01-01,84012,Medium,5.558497158,9297,2
11475,3807,2016-01-01,93076,Low,10.79005819,9197,2
11476,3808,2015-01-01,55591,Low,7.766533844,22319,1
11477,3808,2016-01-01,59760,Medium,7.499434539,23984,2
11478,3808,2016-12-31,65384,Low,9.411730798,26835,3
11479,3809,2015-01-01,80806,High,6.346500963,28410,0
11480,3809,2016-01-01,92269,Medium,14.18611798,31293,0
11481,3809,2016-12-31,98415,Low,6.661994771,5626,3
11482,3809,2017-12-31,111204,Low,12.99530707,39392,1
11483,3810,2015-01-01,63050,High,14.52547184,29273,0
11484,3810,2016-01-01,71590,High,13.54537384,27947,3
11485,3810,2016-12-31,77992,High,8.942960822,7839,3
11486,3810,2017-12-31,86698,Low,11.16309283,23676,0
11487,3811,2015-01-01,81919,High,11.29316649,21199,0
11488,3811,2016-01-01,92863,Medium,13.3598806,45571,3
11489,3812,2015-01-01,59966,Low,7.187900614,5827,3
11490,3812,2016-01-01,67278,High,12.19388242,36931,2
11491,3812,2016-12-31,71488,High,6.25798307,21112,1
11492,3812,2017-12-31,81678,High,14.25444591,31855,0
11493,3813,2015-01-01,31591,Medium,14.11985911,14350,2
11494,3813,2016-01-01,33248,High,5.247736477,19766,1
11495,3813,2016-12-31,37927,High,14.07524875,39440,1
11496,3814,2015-01-01,68827,Medium,9.659066231,34151,2
11497,3814,2016-01-01,74870,Low,8.780635492,11012,0
11498,3814,2016-12-31,81820,Medium,9.28290345,30716,2
11499,3815,2015-01-01,81566,Low,8.057623081,21630,2
11500,3815,2016-01-01,89494,Low,9.72048554,19778,0
11501,3816,2015-01-01,62243,Medium,11.5036143,49583,1
11502,3816,2016-01-01,67919,Low,9.119776112,26139,1
11503,3816,2016-12-31,76450,Medium,12.56094028,15253,0
11504,3817,2015-01-01,83108,Medium,12.04247791,21519,3
11505,3817,2016-01-01,88544,High,6.541639933,6780,3
11506,3817,2016-12-31,99554,Medium,12.43474899,34301,2
11507,3817,2017-12-31,111386,Low,11.88569955,5111,0
11508,3818,2015-01-01,83502,Low,13.48425583,7054,0
11509,3818,2016-01-01,93374,Medium,11.82325065,31410,3
11510,3818,2016-12-31,100368,Medium,7.490768646,19691,2
11511,3818,2017-12-31,109154,Medium,8.754449387,5924,3
11512,3819,2015-01-01,76498,High,7.71107404,33576,0
11513,3819,2016-01-01,83323,High,8.92210256,8429,1
11514,3820,2015-01-01,73275,Low,7.295361945,12162,0
11515,3820,2016-01-01,81667,Medium,11.45369464,47556,1
11516,3821,2015-01-01,22721,High,7.130348554,28900,0
11517,3821,2016-01-01,24017,Medium,5.708276561,17738,1
11518,3822,2015-01-01,81313,Low,14.94080419,14652,0
11519,3822,2016-01-01,91766,High,12.85575874,14282,2
11520,3822,2016-12-31,101223,Medium,10.30598217,8922,0
11521,3823,2015-01-01,82437,High,11.898956,26235,0
11522,3823,2016-01-01,88331,High,7.15034427,46426,0
11523,3823,2016-12-31,96205,Low,8.915197955,22711,0
11524,3824,2015-01-01,71310,Medium,14.8870871,48313,3
11525,3824,2016-01-01,74981,Medium,5.148880905,36780,1
11526,3825,2015-01-01,79593,Medium,10.73069424,34980,0
11527,3825,2016-01-01,88708,Low,11.4524077,19018,1
11528,3826,2015-01-01,55882,High,13.53608551,23602,3
11529,3826,2016-01-01,61072,High,9.287461878,30424,2
11530,3826,2016-12-31,65553,High,7.337329347,22664,3
11531,3826,2017-12-31,70928,Medium,8.200776478,40667,3
11532,3827,2015-01-01,72660,High,8.4101701,20922,0
11533,3827,2016-01-01,77602,High,6.801784463,21714,2
