skill_id,employee_id,skill_name,skill_category,proficiency_level,training_completed,certification_flag
12826,4273,Excel,Technical,2,FALSE,TRUE
12827,4273,Communication,Soft,2,FALSE,TRUE
12828,4273,Python,Technical,2,TRUE,FALSE
12829,4274,Python,Technical,4,FALSE,FALSE
12830,4274,Excel,Technical,3,FALSE,FALSE
12831,4274,Communication,Soft,5,TRUE,TRUE
12832,4274,SQL,Technical,2,TRUE,TRUE
12833,4275,Communication,Soft,5,TRUE,TRUE
12834,4275,Excel,Technical,5,FALSE,TRUE
12835,4275,SQL,Technical,1,FALSE,TRUE
12836,4276,Python,Technical,5,TRUE,TRUE
12837,4276,Excel,Technical,2,FALSE,FALSE
12838,4276,Power BI,Technical,1,TRUE,TRUE
12839,4276,SQL,Technical,2,TRUE,FALSE
12840,4277,Power BI,Technical,5,FALSE,TRUE
12841,4277,Python,Technical,4,TRUE,TRUE
12842,4277,Communication,Soft,3,TRUE,TRUE
12843,4277,SQL,Technical,1,TRUE,FALSE
12844,4278,Python,Technical,4,FALSE,TRUE
12845,4278,Communication,Soft,3,FALSE,FALSE
12846,4278,Power BI,Technical,3,FALSE,TRUE
12847,4279,Python,Technical,3,TRUE,TRUE
12848,4279,Communication,Soft,4,FALSE,TRUE
12849,4279,Excel,Technical,5,TRUE,FALSE
12850,4279,Power BI,Technical,3,FALSE,FALSE
12851,4280,Leadership,Soft,3,FALSE,FALSE
12852,4280,Communication,Soft,1,FALSE,FALSE
12853,4281,SQL,Technical,5,TRUE,TRUE
12854,4281,Power BI,Technical,5,FALSE,TRUE
12855,4282,SQL,Technical,3,TRUE,TRUE
12856,4282,Communication,Soft,2,FALSE,FALSE
12857,4283,Python,Technical,4,TRUE,FALSE
12858,4283,Communication,Soft,5,FALSE,FALSE
12859,4283,Power BI,Technical,2,TRUE,TRUE
12860,4284,Communication,Soft,5,TRUE,TRUE
12861,4284,Excel,Technical,3,TRUE,FALSE
12862,4284,Python,Technical,3,TRUE,TRUE
12863,4284,Leadership,Soft,4,FALSE,FALSE
12864,4285,Communication,Soft,2,FALSE,FALSE
12865,4285,Power BI,Technical,5,TRUE,FALSE
12866,4286,Communication,Soft,3,FALSE,TRUE
12867,4286,SQL,Technical,5,FALSE,FALSE
12868,4287,Power BI,Technical,5,FALSE,FALSE
12869,4287,Python,Technical,4,FALSE,FALSE
12870,4287,Excel,Technical,1,TRUE,FALSE
12871,4287,Leadership,Soft,1,FALSE,FALSE
12872,4288,SQL,Technical,5,TRUE,FALSE
12873,4288,Python,Technical,3,TRUE,TRUE
12874,4288,Power BI,Technical,2,FALSE,FALSE
12875,4288,Excel,Technical,1,TRUE,TRUE
12876,4289,Communication,Soft,2,FALSE,TRUE
12877,4289,Python,Technical,3,FALSE,TRUE
12878,4290,Communication,Soft,2,FALSE,TRUE
12879,4290,Excel,Technical,2,FALSE,TRUE
12880,4290,SQL,Technical,3,FALSE,TRUE
12881,4291,Excel,Technical,5,TRUE,FALSE
12882,4291,Leadership,Soft,5,FALSE,TRUE
12883,4291,SQL,Technical,2,TRUE,TRUE
12884,4291,Python,Technical,1,TRUE,TRUE
12885,4292,Power BI,Technical,3,TRUE,FALSE
12886,4292,Communication,Soft,2,FALSE,FALSE
12887,4293,Excel,Technical,2,FALSE,FALSE
12888,4293,SQL,Technical,5,FALSE,FALSE
12889,4293,Power BI,Technical,3,TRUE,FALSE
12890,4294,Communication,Soft,1,FALSE,FALSE
12891,4294,Python,Technical,3,TRUE,FALSE
12892,4295,Power BI,Technical,2,FALSE,TRUE
12893,4295,SQL,Technical,4,FALSE,TRUE
12894,4295,Communication,Soft,5,TRUE,FALSE
12895,4296,Python,Technical,2,TRUE,TRUE
12896,4296,SQL,Technical,2,TRUE,TRUE
12897,4296,Excel,Technical,4,TRUE,FALSE
12898,4297,Communication,Soft,4,FALSE,TRUE
12899,4297,Excel,Technical,4,TRUE,FALSE
12900,4297,Leadership,Soft,4,TRUE,FALSE
12901,4298,Communication,Soft,1,TRUE,FALSE
12902,4298,Power BI,Technical,5,TRUE,TRUE
12903,4298,Leadership,Soft,4,TRUE,TRUE
12904,4299,Excel,Technical,2,FALSE,FALSE
12905,4299,Power BI,Technical,3,FALSE,FALSE
12906,4299,Leadership,Soft,1,TRUE,TRUE
12907,4299,Communication,Soft,4,FALSE,TRUE
12908,4300,SQL,Technical,5,TRUE,TRUE
12909,4300,Power BI,Technical,1,TRUE,TRUE
12910,4300,Leadership,Soft,4,FALSE,TRUE
12911,4301,Python,Technical,5,TRUE,FALSE
12912,4301,Leadership,Soft,1,TRUE,TRUE
12913,4301,Excel,Technical,1,TRUE,TRUE
12914,4302,Power BI,Technical,2,FALSE,TRUE
12915,4302,SQL,Technical,4,FALSE,FALSE
12916,4302,Communication,Soft,5,FALSE,TRUE
12917,4302,Leadership,Soft,2,TRUE,FALSE
12918,4303,Excel,Technical,1,TRUE,TRUE
12919,4303,Communication,Soft,3,FALSE,FALSE
12920,4303,SQL,Technical,3,TRUE,TRUE
12921,4304,Python,Technical,5,TRUE,TRUE
12922,4304,SQL,Technical,1,FALSE,TRUE
12923,4305,Communication,Soft,1,TRUE,FALSE
12924,4305,Python,Technical,3,TRUE,TRUE
12925,4306,SQL,Technical,3,FALSE,TRUE
12926,4306,Python,Technical,3,TRUE,TRUE
12927,4306,Power BI,Technical,3,TRUE,FALSE
12928,4306,Communication,Soft,4,FALSE,FALSE
12929,4307,Leadership,Soft,3,FALSE,FALSE
12930,4307,SQL,Technical,5,FALSE,FALSE
12931,4308,Power BI,Technical,2,TRUE,TRUE
12932,4308,Excel,Technical,4,FALSE,TRUE
12933,4308,Communication,Soft,5,FALSE,FALSE
12934,4308,Python,Technical,2,FALSE,TRUE
12935,4309,Leadership,Soft,4,TRUE,FALSE
12936,4309,Power BI,Technical,3,FALSE,FALSE
12937,4309,Python,Technical,5,FALSE,FALSE
12938,4309,Excel,Technical,1,TRUE,TRUE
12939,4310,Communication,Soft,2,FALSE,FALSE
12940,4310,Python,Technical,3,FALSE,TRUE
12941,4311,Power BI,Technical,3,TRUE,TRUE
12942,4311,Excel,Technical,3,FALSE,FALSE
12943,4311,Leadership,Soft,2,FALSE,FALSE
12944,4311,Python,Technical,2,FALSE,TRUE
12945,4312,Communication,Soft,3,TRUE,FALSE
12946,4312,SQL,Technical,3,TRUE,TRUE
12947,4313,Power BI,Technical,1,FALSE,FALSE
12948,4313,Leadership,Soft,3,FALSE,TRUE
12949,4314,Communication,Soft,1,FALSE,TRUE
12950,4314,Power BI,Technical,2,FALSE,FALSE
12951,4314,Python,Technical,1,FALSE,TRUE
12952,4315,Power BI,Technical,4,TRUE,FALSE
12953,4315,Communication,Soft,2,FALSE,FALSE
12954,4316,Power BI,Technical,2,FALSE,FALSE
12955,4316,Communication,Soft,1,FALSE,TRUE
12956,4317,Python,Technical,4,TRUE,TRUE
12957,4317,Power BI,Technical,4,TRUE,TRUE
12958,4317,Excel,Technical,1,TRUE,TRUE
12959,4317,SQL,Technical,3,TRUE,TRUE
12960,4318,Excel,Technical,3,FALSE,FALSE
12961,4318,SQL,Technical,1,FALSE,FALSE
12962,4318,Communication,Soft,3,TRUE,TRUE
12963,4318,Python,Technical,5,TRUE,FALSE
12964,4319,SQL,Technical,1,TRUE,TRUE
12965,4319,Leadership,Soft,4,FALSE,FALSE
12966,4319,Communication,Soft,4,FALSE,TRUE
12967,4320,Excel,Technical,4,FALSE,FALSE
12968,4320,Power BI,Technical,4,TRUE,TRUE
12969,4321,Communication,Soft,3,TRUE,FALSE
12970,4321,Excel,Technical,1,TRUE,TRUE
12971,4322,Python,Technical,4,FALSE,TRUE
12972,4322,Power BI,Technical,2,TRUE,FALSE
12973,4323,Python,Technical,2,TRUE,FALSE
12974,4323,Excel,Technical,3,FALSE,TRUE
12975,4323,Power BI,Technical,3,TRUE,TRUE
12976,4324,SQL,Technical,4,FALSE,FALSE
12977,4324,Python,Technical,3,FALSE,TRUE
12978,4325,Leadership,Soft,2,FALSE,TRUE
12979,4325,SQL,Technical,4,FALSE,FALSE
12980,4326,Leadership,Soft,1,TRUE,TRUE
12981,4326,Excel,Technical,1,TRUE,TRUE
12982,4326,Python,Technical,3,FALSE,TRUE
12983,4327,Power BI,Technical,4,TRUE,FALSE
12984,4327,Excel,Technical,4,FALSE,TRUE
12985,4327,SQL,Technical,1,FALSE,FALSE
12986,4328,Python,Technical,3,TRUE,FALSE
12987,4328,Leadership,Soft,2,FALSE,TRUE
12988,4328,Communication,Soft,4,TRUE,TRUE
12989,4328,Excel,Technical,5,FALSE,TRUE
12990,4329,Communication,Soft,3,TRUE,TRUE
12991,4329,Python,Technical,3,FALSE,FALSE
12992,4330,Python,Technical,4,FALSE,TRUE
12993,4330,Communication,Soft,1,FALSE,TRUE
12994,4330,Leadership,Soft,3,FALSE,FALSE
12995,4331,Communication,Soft,4,FALSE,TRUE
12996,4331,SQL,Technical,1,FALSE,FALSE
12997,4332,Communication,Soft,5,TRUE,FALSE
12998,4332,Python,Technical,4,TRUE,FALSE
12999,4333,Communication,Soft,3,FALSE,TRUE
13000,4333,Excel,Technical,5,FALSE,FALSE
13001,4334,Power BI,Technical,1,TRUE,FALSE
13002,4334,Python,Technical,3,FALSE,TRUE
13003,4335,Communication,Soft,3,TRUE,FALSE
13004,4335,Leadership,Soft,2,FALSE,TRUE
13005,4336,Excel,Technical,1,FALSE,FALSE
13006,4336,Leadership,Soft,2,FALSE,FALSE
13007,4336,Communication,Soft,2,TRUE,TRUE
13008,4336,SQL,Technical,4,TRUE,TRUE
13009,4337,SQL,Technical,2,FALSE,TRUE
13010,4337,Communication,Soft,4,FALSE,TRUE
13011,4337,Leadership,Soft,5,FALSE,FALSE
13012,4337,Excel,Technical,4,TRUE,TRUE
13013,4338,Excel,Technical,2,TRUE,FALSE
13014,4338,Communication,Soft,5,TRUE,FALSE
13015,4338,Python,Technical,4,TRUE,FALSE
13016,4339,Excel,Technical,1,FALSE,FALSE
13017,4339,Leadership,Soft,2,FALSE,TRUE
13018,4340,Communication,Soft,5,TRUE,TRUE
13019,4340,Python,Technical,4,TRUE,FALSE
13020,4340,Excel,Technical,2,TRUE,FALSE
13021,4341,Python,Technical,1,FALSE,TRUE
13022,4341,SQL,Technical,5,TRUE,TRUE
13023,4341,Leadership,Soft,3,FALSE,FALSE
13024,4342,Communication,Soft,5,FALSE,FALSE
13025,4342,Power BI,Technical,2,TRUE,FALSE
13026,4342,Leadership,Soft,4,TRUE,FALSE
13027,4342,Python,Technical,4,FALSE,TRUE
13028,4343,Power BI,Technical,4,TRUE,FALSE
13029,4343,Leadership,Soft,1,FALSE,TRUE
13030,4343,Excel,Technical,4,TRUE,FALSE
13031,4344,SQL,Technical,3,FALSE,FALSE
13032,4344,Power BI,Technical,3,TRUE,FALSE
13033,4344,Excel,Technical,5,FALSE,TRUE
13034,4345,Communication,Soft,4,TRUE,FALSE
13035,4345,Leadership,Soft,1,TRUE,TRUE
13036,4346,Power BI,Technical,2,FALSE,FALSE
13037,4346,SQL,Technical,1,FALSE,TRUE
13038,4347,Leadership,Soft,4,FALSE,TRUE
13039,4347,Power BI,Technical,2,FALSE,FALSE
13040,4347,Excel,Technical,4,FALSE,TRUE
13041,4347,Python,Technical,4,FALSE,TRUE
13042,4348,Excel,Technical,1,TRUE,FALSE
13043,4348,Python,Technical,5,FALSE,FALSE
13044,4348,Leadership,Soft,4,TRUE,TRUE
13045,4349,Leadership,Soft,5,TRUE,TRUE
13046,4349,Power BI,Technical,2,FALSE,TRUE
13047,4350,Leadership,Soft,4,FALSE,FALSE
13048,4350,Communication,Soft,2,TRUE,FALSE
13049,4350,Python,Technical,4,FALSE,FALSE
13050,4351,Leadership,Soft,4,FALSE,TRUE
13051,4351,Python,Technical,1,TRUE,FALSE
13052,4351,Power BI,Technical,2,TRUE,FALSE
13053,4352,Excel,Technical,5,FALSE,FALSE
13054,4352,SQL,Technical,1,TRUE,FALSE
13055,4353,Leadership,Soft,4,FALSE,TRUE
13056,4353,SQL,Technical,1,FALSE,FALSE
13057,4353,Power BI,Technical,2,TRUE,FALSE
13058,4354,Power BI,Technical,5,TRUE,FALSE
13059,4354,Excel,Technical,2,FALSE,FALSE
13060,4355,SQL,Technical,3,TRUE,TRUE
13061,4355,Leadership,Soft,4,FALSE,TRUE
13062,4355,Excel,Technical,5,FALSE,TRUE
13063,4355,Communication,Soft,1,TRUE,FALSE
13064,4356,Communication,Soft,5,TRUE,FALSE
13065,4356,Python,Technical,3,FALSE,TRUE
13066,4356,Power BI,Technical,4,FALSE,FALSE
13067,4357,Leadership,Soft,3,FALSE,FALSE
13068,4357,Excel,Technical,2,TRUE,FALSE
13069,4357,Power BI,Technical,5,TRUE,FALSE
13070,4358,Leadership,Soft,2,FALSE,FALSE
13071,4358,Power BI,Technical,3,TRUE,TRUE
13072,4358,Communication,Soft,1,FALSE,FALSE
13073,4358,Excel,Technical,4,FALSE,TRUE
13074,4359,SQL,Technical,5,FALSE,TRUE
13075,4359,Communication,Soft,3,FALSE,FALSE
13076,4359,Power BI,Technical,5,FALSE,TRUE
13077,4360,Python,Technical,5,TRUE,FALSE
13078,4360,Power BI,Technical,4,TRUE,FALSE
13079,4361,Power BI,Technical,2,TRUE,TRUE
13080,4361,Communication,Soft,5,TRUE,FALSE
13081,4362,Leadership,Soft,3,FALSE,FALSE
13082,4362,SQL,Technical,4,FALSE,TRUE
13083,4362,Power BI,Technical,5,FALSE,FALSE
13084,4362,Python,Technical,3,TRUE,TRUE
13085,4363,Excel,Technical,4,FALSE,FALSE
13086,4363,Python,Technical,2,FALSE,TRUE
13087,4364,Excel,Technical,4,FALSE,TRUE
13088,4364,Leadership,Soft,5,TRUE,FALSE
13089,4365,Leadership,Soft,3,TRUE,TRUE
13090,4365,Excel,Technical,2,TRUE,TRUE
13091,4365,Communication,Soft,3,TRUE,FALSE
13092,4365,Power BI,Technical,2,TRUE,FALSE
13093,4366,Excel,Technical,3,FALSE,TRUE
13094,4366,Leadership,Soft,3,TRUE,FALSE
13095,4366,Power BI,Technical,2,FALSE,TRUE
13096,4367,Leadership,Soft,4,TRUE,TRUE
13097,4367,Communication,Soft,1,TRUE,FALSE
13098,4367,SQL,Technical,3,TRUE,FALSE
13099,4367,Excel,Technical,1,FALSE,FALSE
13100,4368,Leadership,Soft,4,TRUE,TRUE
13101,4368,Power BI,Technical,1,TRUE,FALSE
13102,4369,Excel,Technical,2,FALSE,TRUE
13103,4369,Communication,Soft,4,TRUE,TRUE
13104,4369,Power BI,Technical,4,FALSE,FALSE
13105,4370,SQL,Technical,5,TRUE,TRUE
13106,4370,Excel,Technical,5,TRUE,TRUE
13107,4370,Communication,Soft,1,FALSE,FALSE
13108,4370,Power BI,Technical,3,TRUE,TRUE
13109,4371,Leadership,Soft,5,FALSE,FALSE
13110,4371,Power BI,Technical,4,TRUE,FALSE
13111,4372,SQL,Technical,3,TRUE,TRUE
13112,4372,Communication,Soft,4,FALSE,FALSE
13113,4373,Leadership,Soft,1,FALSE,TRUE
13114,4373,Excel,Technical,3,TRUE,TRUE
13115,4374,Leadership,Soft,5,FALSE,FALSE
13116,4374,Python,Technical,2,FALSE,TRUE
13117,4374,SQL,Technical,1,TRUE,TRUE
13118,4375,Power BI,Technical,2,TRUE,FALSE
13119,4375,Communication,Soft,2,FALSE,FALSE
13120,4375,Leadership,Soft,4,TRUE,FALSE
13121,4375,Python,Technical,5,FALSE,TRUE
13122,4376,Python,Technical,2,FALSE,TRUE
13123,4376,Excel,Technical,4,TRUE,FALSE
13124,4376,Leadership,Soft,5,FALSE,FALSE
13125,4376,Power BI,Technical,3,FALSE,FALSE
13126,4377,Python,Technical,2,FALSE,TRUE
13127,4377,Communication,Soft,4,TRUE,TRUE
13128,4377,SQL,Technical,5,TRUE,TRUE
13129,4378,Excel,Technical,1,TRUE,TRUE
13130,4378,Communication,Soft,2,TRUE,FALSE
13131,4378,Leadership,Soft,4,TRUE,TRUE
13132,4379,Power BI,Technical,3,TRUE,TRUE
13133,4379,Excel,Technical,5,TRUE,TRUE
13134,4380,Excel,Technical,5,TRUE,FALSE
13135,4380,SQL,Technical,2,TRUE,TRUE
13136,4380,Communication,Soft,1,FALSE,TRUE
13137,4380,Python,Technical,2,TRUE,TRUE
13138,4381,SQL,Technical,2,TRUE,FALSE
13139,4381,Communication,Soft,1,TRUE,FALSE
13140,4382,Power BI,Technical,3,FALSE,FALSE
13141,4382,SQL,Technical,1,FALSE,TRUE
13142,4383,SQL,Technical,5,FALSE,TRUE
13143,4383,Power BI,Technical,1,FALSE,FALSE
13144,4383,Communication,Soft,4,FALSE,TRUE
13145,4384,Communication,Soft,2,FALSE,FALSE
13146,4384,Python,Technical,5,FALSE,FALSE
13147,4385,Leadership,Soft,3,FALSE,FALSE
13148,4385,Excel,Technical,4,TRUE,TRUE
13149,4386,SQL,Technical,2,TRUE,TRUE
13150,4386,Leadership,Soft,3,TRUE,FALSE
13151,4387,Power BI,Technical,5,TRUE,FALSE
13152,4387,Communication,Soft,1,TRUE,TRUE
13153,4387,Python,Technical,1,FALSE,FALSE
13154,4387,Excel,Technical,3,FALSE,TRUE
13155,4388,SQL,Technical,4,TRUE,FALSE
13156,4388,Communication,Soft,2,FALSE,TRUE
13157,4388,Leadership,Soft,5,TRUE,FALSE
13158,4388,Power BI,Technical,5,TRUE,FALSE
13159,4389,Leadership,Soft,3,FALSE,FALSE
13160,4389,Communication,Soft,5,TRUE,TRUE
13161,4390,Python,Technical,4,TRUE,FALSE
13162,4390,Power BI,Technical,1,TRUE,FALSE
13163,4390,Leadership,Soft,1,TRUE,FALSE
13164,4390,Communication,Soft,1,TRUE,FALSE
13165,4391,SQL,Technical,1,FALSE,TRUE
13166,4391,Power BI,Technical,1,TRUE,TRUE
13167,4392,Leadership,Soft,1,TRUE,FALSE
13168,4392,Communication,Soft,3,FALSE,TRUE
13169,4393,SQL,Technical,3,TRUE,FALSE
13170,4393,Communication,Soft,1,FALSE,TRUE
13171,4393,Power BI,Technical,3,TRUE,TRUE
13172,4393,Leadership,Soft,2,FALSE,TRUE
13173,4394,Leadership,Soft,2,TRUE,FALSE
13174,4394,SQL,Technical,2,FALSE,TRUE
13175,4395,Python,Technical,3,TRUE,TRUE
13176,4395,Leadership,Soft,3,FALSE,FALSE
13177,4395,Communication,Soft,1,TRUE,TRUE
13178,4395,Excel,Technical,5,FALSE,FALSE
13179,4396,SQL,Technical,5,FALSE,FALSE
13180,4396,Python,Technical,5,FALSE,TRUE
13181,4397,SQL,Technical,1,TRUE,TRUE
13182,4397,Communication,Soft,4,FALSE,FALSE
13183,4397,Power BI,Technical,1,TRUE,TRUE
13184,4397,Leadership,Soft,1,TRUE,FALSE
13185,4398,Leadership,Soft,1,TRUE,TRUE
13186,4398,Communication,Soft,4,TRUE,TRUE
13187,4398,SQL,Technical,5,TRUE,TRUE
13188,4398,Power BI,Technical,5,TRUE,FALSE
13189,4399,Excel,Technical,1,TRUE,FALSE
13190,4399,Power BI,Technical,3,FALSE,FALSE
13191,4399,Python,Technical,2,TRUE,TRUE
13192,4399,SQL,Technical,3,FALSE,FALSE
13193,4400,Leadership,Soft,2,FALSE,FALSE
13194,4400,Communication,Soft,1,FALSE,TRUE
13195,4401,Leadership,Soft,4,FALSE,FALSE
13196,4401,Excel,Technical,4,FALSE,TRUE
13197,4401,Power BI,Technical,1,TRUE,TRUE
13198,4401,SQL,Technical,4,FALSE,FALSE
13199,4402,Leadership,Soft,1,TRUE,TRUE
13200,4402,SQL,Technical,4,TRUE,TRUE
13201,4403,SQL,Technical,4,TRUE,FALSE
13202,4403,Power BI,Technical,3,FALSE,FALSE
13203,4403,Leadership,Soft,5,FALSE,TRUE
13204,4404,Excel,Technical,4,FALSE,TRUE
13205,4404,Power BI,Technical,5,TRUE,FALSE
13206,4404,SQL,Technical,3,FALSE,TRUE
13207,4404,Leadership,Soft,4,TRUE,FALSE
13208,4405,SQL,Technical,1,TRUE,FALSE
13209,4405,Python,Technical,2,FALSE,TRUE
13210,4406,Python,Technical,5,FALSE,FALSE
13211,4406,Power BI,Technical,4,TRUE,TRUE
13212,4406,Communication,Soft,4,FALSE,TRUE
13213,4406,SQL,Technical,3,TRUE,TRUE
13214,4407,Python,Technical,1,FALSE,FALSE
13215,4407,Power BI,Technical,2,FALSE,FALSE
13216,4407,Leadership,Soft,3,TRUE,FALSE
13217,4408,Power BI,Technical,1,TRUE,TRUE
13218,4408,Communication,Soft,4,FALSE,TRUE
13219,4408,SQL,Technical,4,TRUE,TRUE
13220,4408,Python,Technical,2,TRUE,FALSE
13221,4409,Leadership,Soft,5,TRUE,FALSE
13222,4409,SQL,Technical,2,FALSE,TRUE
13223,4410,Leadership,Soft,4,FALSE,TRUE
13224,4410,Communication,Soft,3,FALSE,FALSE
13225,4410,SQL,Technical,2,TRUE,FALSE
13226,4411,Python,Technical,1,FALSE,FALSE
13227,4411,Leadership,Soft,1,FALSE,TRUE
13228,4412,Excel,Technical,4,TRUE,TRUE
13229,4412,SQL,Technical,2,TRUE,FALSE
13230,4412,Leadership,Soft,2,TRUE,FALSE
13231,4412,Power BI,Technical,2,TRUE,TRUE
13232,4413,SQL,Technical,1,TRUE,TRUE
13233,4413,Leadership,Soft,3,FALSE,FALSE
13234,4413,Communication,Soft,4,TRUE,FALSE
13235,4413,Python,Technical,1,FALSE,TRUE
13236,4414,Communication,Soft,1,FALSE,FALSE
13237,4414,Excel,Technical,1,TRUE,FALSE
13238,4414,Power BI,Technical,4,FALSE,TRUE
13239,4415,Leadership,Soft,4,FALSE,FALSE
13240,4415,Python,Technical,1,TRUE,FALSE
13241,4415,Communication,Soft,1,TRUE,FALSE
13242,4416,Excel,Technical,2,TRUE,TRUE
13243,4416,Leadership,Soft,1,TRUE,FALSE
13244,4416,Communication,Soft,5,TRUE,FALSE
13245,4417,Power BI,Technical,2,TRUE,FALSE
13246,4417,Excel,Technical,1,TRUE,FALSE
13247,4418,SQL,Technical,2,FALSE,FALSE
13248,4418,Leadership,Soft,3,FALSE,TRUE
13249,4418,Power BI,Technical,1,TRUE,TRUE
13250,4418,Python,Technical,4,TRUE,TRUE
13251,4419,Power BI,Technical,5,TRUE,FALSE
13252,4419,Communication,Soft,1,TRUE,TRUE
13253,4419,Python,Technical,3,FALSE,TRUE
13254,4420,Power BI,Technical,2,FALSE,TRUE
13255,4420,Leadership,Soft,1,TRUE,FALSE
13256,4421,Excel,Technical,2,TRUE,FALSE
13257,4421,Communication,Soft,4,FALSE,FALSE
13258,4421,Python,Technical,3,TRUE,FALSE
13259,4422,Communication,Soft,3,FALSE,FALSE
13260,4422,Excel,Technical,3,TRUE,FALSE
13261,4422,SQL,Technical,4,FALSE,FALSE
13262,4422,Power BI,Technical,2,FALSE,FALSE
13263,4423,Communication,Soft,2,TRUE,FALSE
13264,4423,Power BI,Technical,5,TRUE,TRUE
13265,4424,Communication,Soft,4,FALSE,TRUE
13266,4424,Excel,Technical,1,FALSE,FALSE
13267,4425,Excel,Technical,5,FALSE,TRUE
13268,4425,Python,Technical,4,TRUE,TRUE
13269,4425,Power BI,Technical,1,TRUE,TRUE
13270,4425,Leadership,Soft,3,FALSE,FALSE
13271,4426,Communication,Soft,1,FALSE,TRUE
13272,4426,Leadership,Soft,4,FALSE,TRUE
13273,4426,Python,Technical,5,TRUE,TRUE
13274,4426,Excel,Technical,5,TRUE,FALSE
13275,4427,Leadership,Soft,4,FALSE,TRUE
13276,4427,SQL,Technical,2,TRUE,FALSE
13277,4427,Python,Technical,5,TRUE,TRUE
13278,4428,Communication,Soft,2,FALSE,TRUE
13279,4428,SQL,Technical,4,TRUE,FALSE
13280,4428,Power BI,Technical,1,TRUE,TRUE
13281,4428,Leadership,Soft,4,TRUE,FALSE
13282,4429,Power BI,Technical,4,FALSE,FALSE
13283,4429,SQL,Technical,2,TRUE,TRUE
13284,4429,Excel,Technical,2,TRUE,TRUE
13285,4430,Communication,Soft,2,TRUE,FALSE
13286,4430,Excel,Technical,3,TRUE,FALSE
13287,4430,SQL,Technical,5,TRUE,FALSE
13288,4430,Power BI,Technical,3,FALSE,FALSE
13289,4431,SQL,Technical,1,TRUE,TRUE
13290,4431,Communication,Soft,5,TRUE,TRUE
13291,4432,Python,Technical,4,FALSE,TRUE
13292,4432,Excel,Technical,5,FALSE,FALSE
13293,4432,Communication,Soft,4,FALSE,TRUE
13294,4433,Power BI,Technical,3,TRUE,FALSE
13295,4433,Communication,Soft,2,FALSE,FALSE
13296,4434,Python,Technical,3,TRUE,FALSE
13297,4434,SQL,Technical,4,FALSE,TRUE
13298,4434,Excel,Technical,5,TRUE,FALSE
13299,4434,Communication,Soft,5,TRUE,FALSE
13300,4435,Power BI,Technical,2,FALSE,FALSE
13301,4435,SQL,Technical,2,FALSE,FALSE
13302,4435,Communication,Soft,2,FALSE,TRUE
13303,4436,SQL,Technical,3,FALSE,FALSE
13304,4436,Communication,Soft,3,TRUE,TRUE
13305,4437,SQL,Technical,3,TRUE,FALSE
13306,4437,Communication,Soft,3,TRUE,TRUE
13307,4438,Communication,Soft,2,FALSE,FALSE
13308,4438,SQL,Technical,3,TRUE,FALSE
13309,4439,Leadership,Soft,4,FALSE,TRUE
13310,4439,Communication,Soft,5,FALSE,FALSE
13311,4440,SQL,Technical,1,FALSE,TRUE
13312,4440,Excel,Technical,2,TRUE,FALSE
13313,4440,Leadership,Soft,4,FALSE,TRUE
13314,4441,Excel,Technical,2,TRUE,FALSE
13315,4441,Communication,Soft,3,FALSE,TRUE
13316,4441,SQL,Technical,1,TRUE,TRUE
13317,4441,Leadership,Soft,4,TRUE,TRUE
13318,4442,Leadership,Soft,1,TRUE,TRUE
13319,4442,Python,Technical,4,TRUE,FALSE
13320,4442,SQL,Technical,3,TRUE,FALSE
13321,4443,Power BI,Technical,2,TRUE,TRUE
13322,4443,Python,Technical,5,FALSE,TRUE
13323,4444,Communication,Soft,2,TRUE,TRUE
13324,4444,Power BI,Technical,5,FALSE,FALSE
13325,4444,SQL,Technical,5,TRUE,TRUE
13326,4445,Excel,Technical,3,FALSE,TRUE
13327,4445,SQL,Technical,2,FALSE,FALSE
13328,4445,Communication,Soft,5,TRUE,FALSE
13329,4445,Python,Technical,4,FALSE,TRUE
13330,4446,Power BI,Technical,5,TRUE,TRUE
13331,4446,Communication,Soft,5,FALSE,FALSE
13332,4446,SQL,Technical,2,TRUE,TRUE
13333,4447,Communication,Soft,4,FALSE,TRUE
13334,4447,Power BI,Technical,2,FALSE,FALSE
13335,4448,Excel,Technical,2,TRUE,TRUE
13336,4448,Leadership,Soft,2,TRUE,TRUE
13337,4448,Communication,Soft,1,TRUE,FALSE
13338,4448,SQL,Technical,2,TRUE,TRUE
13339,4449,Power BI,Technical,4,FALSE,TRUE
13340,4449,Python,Technical,5,FALSE,TRUE
13341,4449,Communication,Soft,2,FALSE,TRUE
13342,4449,Excel,Technical,4,FALSE,TRUE
13343,4450,Excel,Technical,4,TRUE,FALSE
13344,4450,Power BI,Technical,5,FALSE,TRUE
13345,4450,SQL,Technical,3,FALSE,TRUE
13346,4451,SQL,Technical,1,FALSE,FALSE
13347,4451,Communication,Soft,5,TRUE,FALSE
13348,4451,Excel,Technical,2,TRUE,FALSE
13349,4452,Communication,Soft,3,FALSE,TRUE
13350,4452,Python,Technical,3,TRUE,TRUE
13351,4453,SQL,Technical,4,FALSE,TRUE
13352,4453,Excel,Technical,4,TRUE,TRUE
13353,4454,Python,Technical,2,FALSE,TRUE
13354,4454,Power BI,Technical,3,FALSE,TRUE
13355,4454,Communication,Soft,5,FALSE,TRUE
13356,4455,Power BI,Technical,3,TRUE,FALSE
13357,4455,Python,Technical,5,TRUE,FALSE
13358,4456,Leadership,Soft,1,TRUE,FALSE
