job_history_id,employee_id,department_id,job_role,job_level,start_date,end_date,promotion_flag,job_change_reason
7438,3728,3,Manager,2,2022-03-30 23:13:58,,False,Role Change
7439,3729,13,Software Engineer,2,2020-10-23 13:51:11,2022-10-10 13:51:11,False,Promotion
7440,3729,13,Software Engineer,2,2022-10-10 13:51:11,2025-03-14 13:51:11,True,Promotion
7441,3729,13,Software Engineer,2,2025-03-14 13:51:11,,True,Role Change
7442,3730,7,HR Manager,3,2013-08-03 17:36:25,,False,Role Change
7443,3731,5,Data Analyst,3,2018-12-15 17:46:33,2019-11-25 17:46:33,False,Transfer
7444,3731,5,Data Analyst,3,2019-11-25 17:46:33,2020-12-29 17:46:33,True,Transfer
7445,3731,5,Data Analyst,3,2020-12-29 17:46:33,,True,Promotion
7446,3732,5,Software Engineer,5,2015-02-27 20:03:54,2016-04-26 20:03:54,False,Role Change
7447,3732,5,Software Engineer,5,2016-04-26 20:03:54,,True,Transfer
7448,3733,20,Manager,3,2014-12-17 10:00:26,2017-06-03 10:00:26,False,Role Change
7449,3733,20,Manager,3,2017-06-03 10:00:26,2018-08-19 10:00:26,True,Promotion
7450,3733,20,Manager,3,2018-08-19 10:00:26,,True,Promotion
7451,3734,6,Software Engineer,1,2014-09-01 07:45:54,,False,Transfer
7452,3735,13,Data Analyst,4,2010-06-23 13:49:43,2011-10-26 13:49:43,False,Transfer
7453,3735,13,Data Analyst,4,2011-10-26 13:49:43,,True,Role Change
7454,3736,7,Data Analyst,2,2014-04-11 15:42:34,,False,Transfer
7455,3737,2,Manager,3,2015-11-30 23:51:35,2017-07-23 23:51:35,False,Role Change
7456,3737,2,Manager,3,2017-07-23 23:51:35,2019-08-17 23:51:35,True,Transfer
7457,3737,2,Manager,3,2019-08-17 23:51:35,,True,Role Change
7458,3738,9,Manager,4,2018-01-04 22:23:25,2019-11-14 22:23:25,False,Transfer
7459,3738,9,Manager,4,2019-11-14 22:23:25,,True,Transfer
7460,3739,19,Software Engineer,1,2018-05-10 17:34:05,2018-12-20 17:34:05,False,Promotion
7461,3739,19,Software Engineer,1,2018-12-20 17:34:05,2020-10-28 17:34:05,True,Role Change
7462,3739,19,Software Engineer,1,2020-10-28 17:34:05,,True,Role Change
7463,3740,2,Software Engineer,3,2014-03-14 15:59:28,2015-03-03 15:59:28,False,Promotion
7464,3740,2,Software Engineer,3,2015-03-03 15:59:28,,True,Promotion
7465,3741,13,Data Analyst,3,2014-12-25 15:19:34,,False,Promotion
7466,3742,8,Manager,4,2016-02-09 08:57:53,,False,Promotion
7467,3743,16,Sales Executive,1,2020-09-01 14:13:31,2022-06-10 14:13:31,False,Promotion
7468,3743,16,Sales Executive,1,2022-06-10 14:13:31,2023-02-27 14:13:31,True,Transfer
7469,3743,16,Sales Executive,1,2023-02-27 14:13:31,,True,Transfer
7470,3744,1,Manager,3,2018-06-07 18:10:09,2019-06-22 18:10:09,False,Transfer
7471,3744,1,Manager,3,2019-06-22 18:10:09,,True,Promotion
7472,3745,11,HR Manager,4,2014-09-05 23:50:52,2015-09-06 23:50:52,False,Role Change
7473,3745,11,HR Manager,4,2015-09-06 23:50:52,,True,Role Change
7474,3746,8,HR Manager,1,2013-02-07 17:06:14,2015-03-15 17:06:14,False,Promotion
7475,3746,8,HR Manager,1,2015-03-15 17:06:14,,True,Transfer
7476,3747,20,Manager,3,2018-05-02 20:52:03,2020-08-01 20:52:03,False,Transfer
7477,3747,20,Manager,3,2020-08-01 20:52:03,2022-05-19 20:52:03,True,Transfer
7478,3747,20,Manager,3,2022-05-19 20:52:03,,True,Role Change
7479,3748,1,Software Engineer,3,2013-12-06 19:26:18,2015-03-05 19:26:18,False,Role Change
7480,3748,1,Software Engineer,3,2015-03-05 19:26:18,2017-04-10 19:26:18,True,Role Change
7481,3748,1,Software Engineer,3,2017-04-10 19:26:18,,True,Promotion
7482,3749,7,HR Manager,2,2017-12-22 01:39:31,2018-09-21 01:39:31,False,Transfer
7483,3749,7,HR Manager,2,2018-09-21 01:39:31,2021-02-07 01:39:31,True,Role Change
7484,3749,7,HR Manager,2,2021-02-07 01:39:31,,True,Transfer
7485,3750,9,Data Analyst,5,2011-01-31 07:25:28,2013-02-09 07:25:28,False,Promotion
7486,3750,9,Data Analyst,5,2013-02-09 07:25:28,,True,Promotion
7487,3751,2,Data Analyst,1,2022-03-15 11:18:46,,False,Role Change
7488,3752,19,Data Analyst,4,2012-01-02 05:56:45,2012-09-13 05:56:45,False,Promotion
7489,3752,19,Data Analyst,4,2012-09-13 05:56:45,,True,Transfer
7490,3753,6,Manager,2,2016-03-13 02:02:33,,False,Promotion
7491,3754,5,HR Manager,3,2013-04-17 07:03:58,,False,Promotion
7492,3755,13,Software Engineer,4,2015-08-17 11:14:59,,False,Promotion
7493,3756,10,Data Analyst,2,2022-07-11 13:52:55,2024-02-23 13:52:55,False,Role Change
7494,3756,10,Data Analyst,2,2024-02-23 13:52:55,,True,Promotion
7495,3757,1,Software Engineer,2,2015-12-26 15:32:25,2017-01-17 15:32:25,False,Transfer
7496,3757,1,Software Engineer,2,2017-01-17 15:32:25,2017-08-20 15:32:25,True,Role Change
7497,3757,1,Software Engineer,2,2017-08-20 15:32:25,,True,Promotion
7498,3758,18,Data Analyst,5,2016-02-11 03:40:02,2018-02-26 03:40:02,False,Role Change
7499,3758,18,Data Analyst,5,2018-02-26 03:40:02,2019-11-30 03:40:02,True,Promotion
7500,3758,18,Data Analyst,5,2019-11-30 03:40:02,,True,Promotion
7501,3759,14,Manager,2,2014-02-25 14:44:59,2015-08-16 14:44:59,False,Role Change
7502,3759,14,Manager,2,2015-08-16 14:44:59,,True,Promotion
7503,3760,12,Data Analyst,1,2020-03-15 00:39:50,2020-11-10 00:39:50,False,Promotion
7504,3760,12,Data Analyst,1,2020-11-10 00:39:50,2022-05-16 00:39:50,True,Promotion
7505,3760,12,Data Analyst,1,2022-05-16 00:39:50,,True,Promotion
7506,3761,6,Manager,5,2019-01-14 23:32:12,2020-01-19 23:32:12,False,Promotion
7507,3761,6,Manager,5,2020-01-19 23:32:12,,True,Transfer
7508,3762,14,HR Manager,5,2017-07-28 01:56:10,,False,Transfer
7509,3763,17,HR Manager,3,2015-10-22 03:23:23,2017-10-03 03:23:23,False,Role Change
7510,3763,17,HR Manager,3,2017-10-03 03:23:23,2019-10-17 03:23:23,True,Promotion
7511,3763,17,HR Manager,3,2019-10-17 03:23:23,,True,Transfer
7512,3764,7,Software Engineer,3,2022-03-15 07:02:00,2024-05-29 07:02:00,False,Role Change
7513,3764,7,Software Engineer,3,2024-05-29 07:02:00,,True,Transfer
7514,3765,3,Data Analyst,1,2022-01-19 22:26:04,2023-01-18 22:26:04,False,Promotion
7515,3765,3,Data Analyst,1,2023-01-18 22:26:04,,True,Role Change
7516,3766,17,HR Manager,4,2011-08-19 06:08:31,,False,Transfer
7517,3767,10,Sales Executive,1,2018-09-30 21:12:51,2020-03-13 21:12:51,False,Promotion
7518,3767,10,Sales Executive,1,2020-03-13 21:12:51,2022-06-27 21:12:51,True,Promotion
7519,3767,10,Sales Executive,1,2022-06-27 21:12:51,,True,Transfer
7520,3768,3,Sales Executive,5,2018-05-18 14:53:55,,False,Promotion
7521,3769,16,Software Engineer,3,2021-11-09 05:00:16,,False,Role Change
7522,3770,6,HR Manager,1,2017-08-21 07:36:15,2018-12-01 07:36:15,False,Transfer
7523,3770,6,HR Manager,1,2018-12-01 07:36:15,,True,Role Change
7524,3771,4,Manager,3,2014-12-27 09:37:04,2017-02-17 09:37:04,False,Role Change
7525,3771,4,Manager,3,2017-02-17 09:37:04,,True,Role Change
7526,3772,20,Sales Executive,1,2011-10-10 11:46:05,,False,Promotion
7527,3773,9,HR Manager,1,2014-02-08 10:51:46,2016-06-04 10:51:46,False,Role Change
7528,3773,9,HR Manager,1,2016-06-04 10:51:46,,True,Transfer
7529,3774,7,Manager,2,2012-10-29 06:46:52,2015-03-21 06:46:52,False,Role Change
7530,3774,7,Manager,2,2015-03-21 06:46:52,2017-02-04 06:46:52,True,Promotion
7531,3774,7,Manager,2,2017-02-04 06:46:52,,True,Promotion
7532,3775,16,Data Analyst,1,2019-03-04 13:05:58,,False,Promotion
7533,3776,6,HR Manager,3,2018-01-20 01:51:56,2019-02-06 01:51:56,False,Promotion
7534,3776,6,HR Manager,3,2019-02-06 01:51:56,,True,Promotion
7535,3777,12,Data Analyst,1,2016-01-19 22:48:08,,False,Promotion
7536,3778,3,Sales Executive,4,2014-06-25 13:03:31,2015-12-13 13:03:31,False,Role Change
7537,3778,3,Sales Executive,4,2015-12-13 13:03:31,2016-07-18 13:03:31,True,Role Change
7538,3778,3,Sales Executive,4,2016-07-18 13:03:31,,True,Promotion
7539,3779,12,Data Analyst,2,2021-07-14 00:34:09,2023-03-08 00:34:09,False,Promotion
7540,3779,12,Data Analyst,2,2023-03-08 00:34:09,2024-03-21 00:34:09,True,Promotion
7541,3779,12,Data Analyst,2,2024-03-21 00:34:09,,True,Transfer
7542,3780,20,Sales Executive,1,2016-07-03 16:32:21,2017-12-09 16:32:21,False,Role Change
7543,3780,20,Sales Executive,1,2017-12-09 16:32:21,2019-01-14 16:32:21,True,Role Change
7544,3780,20,Sales Executive,1,2019-01-14 16:32:21,,True,Role Change
7545,3781,14,Software Engineer,4,2019-05-25 22:20:05,2020-04-03 22:20:05,False,Promotion
7546,3781,14,Software Engineer,4,2020-04-03 22:20:05,,True,Role Change
7547,3782,14,Software Engineer,3,2021-07-16 13:23:42,2022-09-21 13:23:42,False,Role Change
7548,3782,14,Software Engineer,3,2022-09-21 13:23:42,2024-11-02 13:23:42,True,Promotion
7549,3782,14,Software Engineer,3,2024-11-02 13:23:42,,True,Promotion
7550,3783,9,Sales Executive,4,2022-09-17 13:28:19,2024-09-20 13:28:19,False,Role Change
7551,3783,9,Sales Executive,4,2024-09-20 13:28:19,,True,Role Change
7552,3784,4,Manager,2,2020-02-01 17:39:56,,False,Transfer
7553,3785,20,Software Engineer,3,2011-12-11 18:53:01,2013-12-25 18:53:01,False,Promotion
7554,3785,20,Software Engineer,3,2013-12-25 18:53:01,2016-01-23 18:53:01,True,Promotion
7555,3785,20,Software Engineer,3,2016-01-23 18:53:01,,True,Promotion
7556,3786,15,Manager,1,2018-11-27 12:44:18,2020-03-14 12:44:18,False,Transfer
7557,3786,15,Manager,1,2020-03-14 12:44:18,,True,Promotion
7558,3787,7,Manager,1,2021-09-21 13:40:01,,False,Transfer
7559,3788,20,Manager,4,2013-09-03 23:38:48,,False,Role Change
7560,3789,19,HR Manager,1,2011-08-06 22:17:25,2013-11-24 22:17:25,False,Transfer
7561,3789,19,HR Manager,1,2013-11-24 22:17:25,2015-05-28 22:17:25,True,Role Change
7562,3789,19,HR Manager,1,2015-05-28 22:17:25,,True,Promotion
7563,3790,6,HR Manager,3,2020-07-03 06:55:27,2021-03-29 06:55:27,False,Promotion
7564,3790,6,HR Manager,3,2021-03-29 06:55:27,,True,Role Change
7565,3791,19,Manager,3,2011-09-09 02:30:18,2013-04-21 02:30:18,False,Transfer
7566,3791,19,Manager,3,2013-04-21 02:30:18,2014-09-27 02:30:18,True,Role Change
7567,3791,19,Manager,3,2014-09-27 02:30:18,,True,Promotion
7568,3792,7,Sales Executive,1,2011-05-16 07:28:55,2013-04-28 07:28:55,False,Promotion
7569,3792,7,Sales Executive,1,2013-04-28 07:28:55,,True,Promotion
7570,3793,1,Software Engineer,4,2014-05-29 09:24:42,,False,Role Change
7571,3794,7,Data Analyst,1,2022-12-16 18:29:29,2024-10-17 18:29:29,False,Promotion
7572,3794,7,Data Analyst,1,2024-10-17 18:29:29,,True,Transfer
7573,3795,3,HR Manager,5,2011-11-07 07:47:36,2013-05-24 07:47:36,False,Role Change
7574,3795,3,HR Manager,5,2013-05-24 07:47:36,,True,Transfer
7575,3796,6,HR Manager,1,2019-07-29 03:53:16,2021-10-04 03:53:16,False,Transfer
7576,3796,6,HR Manager,1,2021-10-04 03:53:16,2023-11-03 03:53:16,True,Promotion
7577,3796,6,HR Manager,1,2023-11-03 03:53:16,,True,Transfer
7578,3797,6,Data Analyst,2,2012-02-04 06:17:08,2014-05-19 06:17:08,False,Promotion
7579,3797,6,Data Analyst,2,2014-05-19 06:17:08,2015-05-25 06:17:08,True,Role Change
7580,3797,6,Data Analyst,2,2015-05-25 06:17:08,,True,Role Change
7581,3798,11,Manager,1,2014-10-29 04:18:14,,False,Transfer
7582,3799,2,Data Analyst,5,2019-03-13 00:01:10,,False,Role Change
7583,3800,6,Manager,2,2012-11-05 17:20:18,,False,Promotion
7584,3801,18,HR Manager,4,2015-09-10 12:15:45,2017-07-21 12:15:45,False,Transfer
7585,3801,18,HR Manager,4,2017-07-21 12:15:45,2019-02-23 12:15:45,True,Role Change
7586,3801,18,HR Manager,4,2019-02-23 12:15:45,,True,Role Change
7587,3802,14,Data Analyst,2,2017-09-12 11:45:45,2019-01-11 11:45:45,False,Role Change
7588,3802,14,Data Analyst,2,2019-01-11 11:45:45,2020-09-27 11:45:45,True,Promotion
7589,3802,14,Data Analyst,2,2020-09-27 11:45:45,,True,Role Change
7590,3803,12,Sales Executive,3,2016-09-13 16:07:52,,False,Promotion
7591,3804,9,Software Engineer,5,2021-08-28 10:03:48,,False,Role Change
7592,3805,13,Software Engineer,3,2022-10-14 13:30:23,,False,Transfer
7593,3806,20,Software Engineer,3,2017-04-20 01:07:40,,False,Transfer
7594,3807,1,Data Analyst,2,2018-02-12 15:18:14,,False,Promotion
7595,3808,8,Manager,2,2013-12-31 07:10:18,2014-09-19 07:10:18,False,Transfer
7596,3808,8,Manager,2,2014-09-19 07:10:18,2016-04-13 07:10:18,True,Role Change
7597,3808,8,Manager,2,2016-04-13 07:10:18,,True,Role Change
7598,3809,9,HR Manager,3,2015-10-10 00:52:40,2018-01-03 00:52:40,False,Transfer
7599,3809,9,HR Manager,3,2018-01-03 00:52:40,,True,Role Change
7600,3810,17,Software Engineer,4,2014-07-20 09:25:34,2015-05-12 09:25:34,False,Role Change
7601,3810,17,Software Engineer,4,2015-05-12 09:25:34,2016-08-07 09:25:34,True,Role Change
7602,3810,17,Software Engineer,4,2016-08-07 09:25:34,,True,Promotion
7603,3811,13,Data Analyst,1,2022-05-08 09:31:33,,False,Role Change
7604,3812,4,Software Engineer,1,2014-12-26 05:21:52,,False,Transfer
7605,3813,6,Manager,5,2018-12-05 22:27:28,2019-07-26 22:27:28,False,Transfer
7606,3813,6,Manager,5,2019-07-26 22:27:28,,True,Promotion
7607,3814,13,Sales Executive,2,2010-11-18 22:13:40,2012-07-15 22:13:40,False,Role Change
7608,3814,13,Sales Executive,2,2012-07-15 22:13:40,2013-04-23 22:13:40,True,Promotion
7609,3814,13,Sales Executive,2,2013-04-23 22:13:40,,True,Transfer
7610,3815,17,Sales Executive,1,2022-02-12 14:53:03,2024-04-01 14:53:03,False,Promotion
7611,3815,17,Sales Executive,1,2024-04-01 14:53:03,2026-05-28 14:53:03,True,Role Change
7612,3815,17,Sales Executive,1,2026-05-28 14:53:03,,True,Role Change
7613,3816,19,HR Manager,4,2016-07-26 16:24:57,2017-02-20 16:24:57,False,Role Change
7614,3816,19,HR Manager,4,2017-02-20 16:24:57,,True,Role Change
7615,3817,8,Sales Executive,5,2018-10-04 09:38:16,,False,Role Change
7616,3818,17,Sales Executive,2,2016-09-21 12:34:09,2018-12-16 12:34:09,False,Transfer
7617,3818,17,Sales Executive,2,2018-12-16 12:34:09,,True,Promotion
7618,3819,17,Data Analyst,1,2012-06-10 19:24:26,,False,Promotion
7619,3820,15,Data Analyst,3,2019-08-15 13:49:02,2021-10-10 13:49:02,False,Promotion
7620,3820,15,Data Analyst,3,2021-10-10 13:49:02,2022-12-17 13:49:02,True,Promotion
7621,3820,15,Data Analyst,3,2022-12-17 13:49:02,,True,Promotion
7622,3821,1,HR Manager,4,2020-06-08 12:44:18,2022-11-11 12:44:18,False,Transfer
7623,3821,1,HR Manager,4,2022-11-11 12:44:18,,True,Role Change
7624,3822,2,HR Manager,4,2013-09-18 07:01:43,,False,Transfer
7625,3823,20,Data Analyst,2,2012-04-01 08:23:11,2014-05-02 08:23:11,False,Promotion
7626,3823,20,Data Analyst,2,2014-05-02 08:23:11,,True,Promotion
7627,3824,10,Sales Executive,4,2010-04-25 14:36:36,,False,Transfer
7628,3825,16,Manager,2,2012-11-17 14:31:14,2014-10-26 14:31:14,False,Transfer
7629,3825,16,Manager,2,2014-10-26 14:31:14,2016-12-10 14:31:14,True,Transfer
7630,3825,16,Manager,2,2016-12-10 14:31:14,,True,Promotion
7631,3826,4,Sales Executive,4,2012-03-26 14:06:45,2012-11-18 14:06:45,False,Transfer
7632,3826,4,Sales Executive,4,2012-11-18 14:06:45,2014-06-10 14:06:45,True,Transfer
7633,3826,4,Sales Executive,4,2014-06-10 14:06:45,,True,Promotion
7634,3827,8,Sales Executive,1,2020-11-05 04:45:51,2021-06-19 04:45:51,False,Transfer
7635,3827,8,Sales Executive,1,2021-06-19 04:45:51,2023-08-10 04:45:51,True,Role Change
7636,3827,8,Sales Executive,1,2023-08-10 04:45:51,,True,Promotion
7637,3828,16,Manager,2,2014-08-26 01:18:29,,False,Promotion
7638,3829,7,HR Manager,4,2012-10-19 17:18:05,2013-11-01 17:18:05,False,Role Change
7639,3829,7,HR Manager,4,2013-11-01 17:18:05,,True,Promotion
7640,3830,5,Data Analyst,1,2016-07-04 20:24:04,2018-01-16 20:24:04,False,Transfer
7641,3830,5,Data Analyst,1,2018-01-16 20:24:04,,True,Role Change
7642,3831,8,HR Manager,1,2010-02-03 03:19:45,,False,Transfer
7643,3832,3,HR Manager,1,2018-04-25 15:18:45,2020-05-24 15:18:45,False,Promotion
7644,3832,3,HR Manager,1,2020-05-24 15:18:45,2021-02-01 15:18:45,True,Role Change
7645,3832,3,HR Manager,1,2021-02-01 15:18:45,,True,Promotion
7646,3833,3,HR Manager,2,2014-02-07 08:58:57,2016-04-27 08:58:57,False,Promotion
7647,3833,3,HR Manager,2,2016-04-27 08:58:57,,True,Role Change
7648,3834,18,Data Analyst,2,2022-08-03 17:53:54,2024-04-10 17:53:54,False,Role Change
7649,3834,18,Data Analyst,2,2024-04-10 17:53:54,2026-08-08 17:53:54,True,Promotion
7650,3834,18,Data Analyst,2,2026-08-08 17:53:54,,True,Promotion
7651,3835,4,HR Manager,4,2010-11-23 23:58:57,2011-06-15 23:58:57,False,Promotion
7652,3835,4,HR Manager,4,2011-06-15 23:58:57,,True,Role Change
7653,3836,4,HR Manager,3,2014-08-09 02:45:51,2016-07-20 02:45:51,False,Transfer
7654,3836,4,HR Manager,3,2016-07-20 02:45:51,2018-09-18 02:45:51,True,Role Change
7655,3836,4,HR Manager,3,2018-09-18 02:45:51,,True,Transfer
7656,3837,15,Software Engineer,3,2013-02-24 18:10:24,,False,Role Change
7657,3838,15,Sales Executive,5,2016-01-21 17:52:59,2018-05-26 17:52:59,False,Promotion
7658,3838,15,Sales Executive,5,2018-05-26 17:52:59,,True,Transfer
7659,3839,4,Software Engineer,3,2020-01-14 05:09:28,2021-05-30 05:09:28,False,Promotion
7660,3839,4,Software Engineer,3,2021-05-30 05:09:28,2022-10-26 05:09:28,True,Role Change
7661,3839,4,Software Engineer,3,2022-10-26 05:09:28,,True,Transfer
7662,3840,2,Data Analyst,3,2015-12-15 15:58:04,2016-11-03 15:58:04,False,Role Change
7663,3840,2,Data Analyst,3,2016-11-03 15:58:04,,True,Promotion
7664,3841,3,Manager,4,2019-09-22 18:35:15,2020-05-20 18:35:15,False,Transfer
7665,3841,3,Manager,4,2020-05-20 18:35:15,,True,Promotion
7666,3842,10,Manager,2,2010-12-12 09:54:01,2012-08-08 09:54:01,False,Promotion
7667,3842,10,Manager,2,2012-08-08 09:54:01,,True,Promotion
7668,3843,1,Software Engineer,3,2018-06-28 02:02:05,,False,Transfer
7669,3844,18,Software Engineer,5,2019-04-04 01:39:10,2020-03-29 01:39:10,False,Role Change
7670,3844,18,Software Engineer,5,2020-03-29 01:39:10,2020-12-28 01:39:10,True,Role Change
7671,3844,18,Software Engineer,5,2020-12-28 01:39:10,,True,Transfer
7672,3845,5,Software Engineer,4,2022-09-27 18:31:55,2024-01-26 18:31:55,False,Transfer
7673,3845,5,Software Engineer,4,2024-01-26 18:31:55,2025-08-20 18:31:55,True,Promotion
7674,3845,5,Software Engineer,4,2025-08-20 18:31:55,,True,Role Change
7675,3846,9,Sales Executive,1,2011-03-29 13:31:38,2013-09-07 13:31:38,False,Promotion
7676,3846,9,Sales Executive,1,2013-09-07 13:31:38,,True,Transfer
7677,3847,20,Data Analyst,1,2013-07-04 23:19:37,2014-07-08 23:19:37,False,Transfer
7678,3847,20,Data Analyst,1,2014-07-08 23:19:37,,True,Promotion
7679,3848,6,HR Manager,5,2020-11-27 11:48:11,2022-10-03 11:48:11,False,Role Change
7680,3848,6,HR Manager,5,2022-10-03 11:48:11,2024-01-31 11:48:11,True,Role Change
7681,3848,6,HR Manager,5,2024-01-31 11:48:11,,True,Role Change
7682,3849,19,Software Engineer,2,2019-05-07 22:53:23,2020-03-24 22:53:23,False,Role Change
7683,3849,19,Software Engineer,2,2020-03-24 22:53:23,,True,Transfer
7684,3850,9,Sales Executive,1,2016-07-31 12:00:25,,False,Promotion
7685,3851,18,Manager,2,2011-12-18 12:01:29,,False,Promotion
7686,3852,15,Manager,3,2017-12-11 16:35:56,2020-05-25 16:35:56,False,Role Change
7687,3852,15,Manager,3,2020-05-25 16:35:56,,True,Promotion
7688,3853,15,Manager,3,2013-12-16 22:53:00,2014-12-11 22:53:00,False,Transfer
7689,3853,15,Manager,3,2014-12-11 22:53:00,2016-12-24 22:53:00,True,Role Change
7690,3853,15,Manager,3,2016-12-24 22:53:00,,True,Promotion
7691,3854,14,Software Engineer,3,2020-11-17 23:21:52,2021-08-21 23:21:52,False,Promotion
7692,3854,14,Software Engineer,3,2021-08-21 23:21:52,,True,Role Change
7693,3855,3,Manager,1,2017-08-14 10:17:11,2018-09-20 10:17:11,False,Role Change
7694,3855,3,Manager,1,2018-09-20 10:17:11,2020-12-03 10:17:11,True,Transfer
7695,3855,3,Manager,1,2020-12-03 10:17:11,,True,Promotion
7696,3856,8,Manager,1,2010-07-29 10:47:31,2012-12-05 10:47:31,False,Promotion
7697,3856,8,Manager,1,2012-12-05 10:47:31,2014-01-07 10:47:31,True,Promotion
7698,3856,8,Manager,1,2014-01-07 10:47:31,,True,Role Change
7699,3857,19,Manager,2,2020-02-02 21:45:58,2022-01-18 21:45:58,False,Role Change
7700,3857,19,Manager,2,2022-01-18 21:45:58,,True,Transfer
7701,3858,11,HR Manager,2,2015-05-19 00:06:58,2016-02-10 00:06:58,False,Transfer
7702,3858,11,HR Manager,2,2016-02-10 00:06:58,,True,Promotion
7703,3859,4,Manager,5,2020-02-04 04:02:18,2022-05-04 04:02:18,False,Role Change
7704,3859,4,Manager,5,2022-05-04 04:02:18,,True,Role Change
7705,3860,15,Sales Executive,3,2022-11-18 11:47:23,2024-04-11 11:47:23,False,Promotion
7706,3860,15,Sales Executive,3,2024-04-11 11:47:23,,True,Transfer
7707,3861,10,Software Engineer,4,2019-05-08 10:52:56,2021-02-07 10:52:56,False,Role Change
7708,3861,10,Software Engineer,4,2021-02-07 10:52:56,2023-01-21 10:52:56,True,Promotion
7709,3861,10,Software Engineer,4,2023-01-21 10:52:56,,True,Role Change
7710,3862,20,HR Manager,4,2021-12-06 16:09:50,,False,Role Change
7711,3863,11,HR Manager,3,2018-11-18 04:40:12,2019-09-25 04:40:12,False,Role Change
7712,3863,11,HR Manager,3,2019-09-25 04:40:12,,True,Promotion
7713,3864,9,Software Engineer,5,2018-02-10 12:51:16,2019-07-29 12:51:16,False,Transfer
7714,3864,9,Software Engineer,5,2019-07-29 12:51:16,,True,Transfer
7715,3865,17,Manager,2,2019-06-12 06:32:50,2021-10-21 06:32:50,False,Transfer
7716,3865,17,Manager,2,2021-10-21 06:32:50,2023-02-06 06:32:50,True,Role Change
7717,3865,17,Manager,2,2023-02-06 06:32:50,,True,Transfer
7718,3866,9,Manager,1,2022-11-12 02:43:22,2024-08-16 02:43:22,False,Role Change
7719,3866,9,Manager,1,2024-08-16 02:43:22,2026-12-12 02:43:22,True,Role Change
7720,3866,9,Manager,1,2026-12-12 02:43:22,,True,Promotion
7721,3867,9,Data Analyst,5,2010-06-14 01:58:32,2011-01-11 01:58:32,False,Promotion
7722,3867,9,Data Analyst,5,2011-01-11 01:58:32,,True,Promotion
7723,3868,9,Manager,5,2011-01-16 23:36:17,,False,Transfer
7724,3869,2,Sales Executive,3,2011-04-11 18:23:22,2012-06-29 18:23:22,False,Transfer
7725,3869,2,Sales Executive,3,2012-06-29 18:23:22,2013-07-16 18:23:22,True,Promotion
7726,3869,2,Sales Executive,3,2013-07-16 18:23:22,,True,Promotion
7727,3870,13,Manager,2,2015-04-14 23:36:44,2016-06-02 23:36:44,False,Promotion
7728,3870,13,Manager,2,2016-06-02 23:36:44,2018-07-25 23:36:44,True,Role Change
7729,3870,13,Manager,2,2018-07-25 23:36:44,,True,Promotion
7730,3871,1,Software Engineer,4,2012-03-17 05:01:44,2014-03-16 05:01:44,False,Promotion
7731,3871,1,Software Engineer,4,2014-03-16 05:01:44,2015-04-01 05:01:44,True,Role Change
7732,3871,1,Software Engineer,4,2015-04-01 05:01:44,,True,Transfer
7733,3872,6,Manager,4,2011-12-07 07:37:31,,False,Transfer
7734,3873,6,Software Engineer,4,2017-03-18 00:53:28,2019-06-12 00:53:28,False,Transfer
7735,3873,6,Software Engineer,4,2019-06-12 00:53:28,2020-07-21 00:53:28,True,Promotion
7736,3873,6,Software Engineer,4,2020-07-21 00:53:28,,True,Promotion
7737,3874,16,HR Manager,5,2017-07-31 16:31:23,2019-08-10 16:31:23,False,Promotion
7738,3874,16,HR Manager,5,2019-08-10 16:31:23,2021-05-24 16:31:23,True,Role Change
7739,3874,16,HR Manager,5,2021-05-24 16:31:23,,True,Promotion
7740,3875,12,Data Analyst,1,2010-02-19 22:18:59,,False,Promotion
7741,3876,15,HR Manager,2,2022-09-08 13:36:51,2024-01-28 13:36:51,False,Role Change
7742,3876,15,HR Manager,2,2024-01-28 13:36:51,,True,Transfer
7743,3877,7,Software Engineer,1,2021-01-06 14:50:52,2021-07-26 14:50:52,False,Role Change
7744,3877,7,Software Engineer,1,2021-07-26 14:50:52,2023-02-05 14:50:52,True,Promotion
7745,3877,7,Software Engineer,1,2023-02-05 14:50:52,,True,Transfer
7746,3878,2,Data Analyst,4,2021-06-16 19:14:34,2023-10-28 19:14:34,False,Transfer
7747,3878,2,Data Analyst,4,2023-10-28 19:14:34,2024-08-31 19:14:34,True,Role Change
7748,3878,2,Data Analyst,4,2024-08-31 19:14:34,,True,Transfer
7749,3879,12,HR Manager,1,2017-11-20 11:51:53,2019-08-09 11:51:53,False,Transfer
7750,3879,12,HR Manager,1,2019-08-09 11:51:53,,True,Transfer
7751,3880,20,Manager,5,2010-07-16 14:38:20,2012-07-25 14:38:20,False,Promotion
7752,3880,20,Manager,5,2012-07-25 14:38:20,,True,Transfer
7753,3881,2,Manager,3,2017-01-09 04:14:20,,False,Promotion
7754,3882,4,Data Analyst,1,2022-12-11 21:54:29,2024-11-19 21:54:29,False,Role Change
7755,3882,4,Data Analyst,1,2024-11-19 21:54:29,,True,Transfer
7756,3883,3,HR Manager,1,2015-06-29 17:07:35,2016-08-15 17:07:35,False,Promotion
7757,3883,3,HR Manager,1,2016-08-15 17:07:35,2018-12-16 17:07:35,True,Role Change
7758,3883,3,HR Manager,1,2018-12-16 17:07:35,,True,Transfer
7759,3884,2,Sales Executive,1,2019-04-12 12:15:37,2021-03-20 12:15:37,False,Role Change
